||rk||2 / ||r0|||2;||ek||A
3.00206e-06;0.0486038
3.11135e-06;0.0485998
2.41713e-06;0.0485952
2.52027e-06;0.0485923
2.66831e-06;0.0485891
2.88117e-06;0.0485854
3.80547e-06;0.0485796
4.22129e-06;0.0485695
3.53069e-06;0.0485611
2.89476e-06;0.0485558
2.08816e-06;0.048552
2.12558e-06;0.0485502
2.24993e-06;0.0485474
2.53271e-06;0.0485444
2.91371e-06;0.0485407
3.31893e-06;0.0485353
3.33381e-06;0.0485299
3.64509e-06;0.0485228
3.17087e-06;0.0485171
3.33554e-06;0.0485123
3.44551e-06;0.0485058
3.65449e-06;0.0484992
3.80562e-06;0.0484925
3.03659e-06;0.0484868
2.82221e-06;0.0484818
3.56377e-06;0.0484768
3.4092e-06;0.0484707
4.281e-06;0.048464
4.23495e-06;0.0484528
4.88991e-06;0.04844
4.44937e-06;0.048429
3.79923e-06;0.0484202
3.77487e-06;0.0484137
3.78485e-06;0.0484063
3.73469e-06;0.0483989
4.2619e-06;0.048391
3.40815e-06;0.0483838
3.03104e-06;0.0483787
3.33828e-06;0.0483735
3.34035e-06;0.0483683
3.59968e-06;0.0483623
4.79058e-06;0.048352
5.17475e-06;0.0483405
4.38122e-06;0.0483279
3.93388e-06;0.0483185
3.89279e-06;0.0483121
4.56386e-06;0.0483036
4.90533e-06;0.0482896
4.74102e-06;0.0482778
3.9686e-06;0.048267
3.75068e-06;0.0482606
3.4288e-06;0.048253
3.61114e-06;0.0482455
2.71926e-06;0.0482407
2.99934e-06;0.0482365
2.60464e-06;0.0482324
2.85107e-06;0.0482275
2.73994e-06;0.0482236
2.53576e-06;0.0482198
3.55104e-06;0.0482157
3.43889e-06;0.0482081
3.61969e-06;0.0482015
2.78962e-06;0.0481952
2.42035e-06;0.0481916
2.33099e-06;0.0481891
2.53286e-06;0.048186
2.36908e-06;0.0481831
2.59184e-06;0.0481797
2.40917e-06;0.0481768
2.42833e-06;0.048174
2.24538e-06;0.0481708
1.90739e-06;0.0481683
2.06086e-06;0.0481666
1.98399e-06;0.0481647
2.41067e-06;0.0481621
3.43124e-06;0.0481579
4.17127e-06;0.0481507
4.36571e-06;0.0481412
5.34655e-06;0.0481268
4.99795e-06;0.0481151
5.59924e-06;0.0480997
5.97542e-06;0.0480844
5.31892e-06;0.0480659
5.09753e-06;0.0480494
4.36817e-06;0.0480352
3.96032e-06;0.0480278
3.37237e-06;0.04802
3.01567e-06;0.0480151
2.53408e-06;0.0480113
1.81694e-06;0.0480088
1.34524e-06;0.0480075
1.27261e-06;0.0480067
1.22875e-06;0.0480058
1.15568e-06;0.0480051
1.64299e-06;0.0480042
1.61372e-06;0.0480028
2.2258e-06;0.0480008
2.18284e-06;0.0479986
2.50731e-06;0.0479957
2.82386e-06;0.0479921
3.65194e-06;0.0479848
3.86413e-06;0.0479776
3.90595e-06;0.0479683
3.59607e-06;0.0479622
3.65981e-06;0.0479547
4.05455e-06;0.0479473
3.87861e-06;0.0479378
3.76279e-06;0.0479299
2.16568e-06;0.0479243
1.93196e-06;0.0479222
1.49274e-06;0.0479209
1.52752e-06;0.0479198
1.90118e-06;0.0479184
2.0532e-06;0.0479163
2.27829e-06;0.0479139
2.32863e-06;0.0479112
2.80581e-06;0.0479076
2.85513e-06;0.0479041
3.32646e-06;0.0478979
3.80588e-06;0.0478919
4.41047e-06;0.0478833
3.95125e-06;0.0478729
3.30934e-06;0.0478662
3.21038e-06;0.0478605
3.54827e-06;0.0478542
3.71694e-06;0.0478477
3.65979e-06;0.0478394
2.96831e-06;0.0478338
2.39375e-06;0.0478305
2.00756e-06;0.0478277
1.76617e-06;0.0478258
1.81694e-06;0.047824
1.48355e-06;0.0478228
1.24289e-06;0.0478217
1.16975e-06;0.0478209
1.06649e-06;0.0478204
1.18323e-06;0.0478196
1.3339e-06;0.0478187
1.42265e-06;0.0478177
1.72367e-06;0.0478162
1.94387e-06;0.0478144
2.12933e-06;0.0478121
2.29484e-06;0.0478092
2.6346e-06;0.0478067
2.98845e-06;0.0478023
3.23167e-06;0.0477974
3.64074e-06;0.047792
4.35024e-06;0.0477828
4.25827e-06;0.0477736
4.77422e-06;0.047763
3.39691e-06;0.0477534
2.83155e-06;0.0477482
2.24597e-06;0.0477448
1.84543e-06;0.0477426
1.28841e-06;0.0477414
1.23858e-06;0.0477405
1.13353e-06;0.0477399
1.25424e-06;0.047739
1.19845e-06;0.0477382
1.40496e-06;0.0477373
1.80761e-06;0.0477361
1.76453e-06;0.047734
2.35949e-06;0.0477317
2.68556e-06;0.0477288
2.88854e-06;0.047725
3.5371e-06;0.0477186
3.45193e-06;0.0477127
3.35675e-06;0.0477065
2.88608e-06;0.0477022
2.42935e-06;0.0476983
2.65095e-06;0.0476951
2.50045e-06;0.0476914
2.40562e-06;0.0476885
2.31419e-06;0.0476852
2.19293e-06;0.0476823
2.0767e-06;0.0476798
1.7549e-06;0.0476778
1.45957e-06;0.0476765
1.3437e-06;0.0476755
1.14439e-06;0.0476747
1.06471e-06;0.0476741
1.14057e-06;0.0476735
1.04328e-06;0.0476729
1.46276e-06;0.0476721
1.72721e-06;0.0476709
1.9782e-06;0.0476689
1.91196e-06;0.0476668
2.04821e-06;0.0476645
2.04288e-06;0.0476626
2.58746e-06;0.0476601
2.47306e-06;0.047657
3.27685e-06;0.0476524
3.11343e-06;0.0476469
3.339e-06;0.0476411
3.65385e-06;0.0476348
3.9763e-06;0.0476264
3.53202e-06;0.0476198
3.67088e-06;0.0476124
2.81606e-06;0.0476077
2.52253e-06;0.047603
2.29812e-06;0.0476001
2.15576e-06;0.0475974
2.41023e-06;0.0475947
1.92971e-06;0.0475922
1.44459e-06;0.0475907
1.22272e-06;0.0475897
1.24955e-06;0.0475888
1.42986e-06;0.0475879
1.38084e-06;0.047587
1.31838e-06;0.047586
1.34439e-06;0.0475851
1.20702e-06;0.0475841
1.24368e-06;0.0475832
1.40984e-06;0.0475821
1.45936e-06;0.0475811
1.91584e-06;0.0475795
1.72009e-06;0.047578
1.52645e-06;0.0475765
1.25786e-06;0.0475754
9.99632e-07;0.0475748
1.04406e-06;0.0475743
1.49591e-06;0.0475733
1.91069e-06;0.0475719
2.45923e-06;0.0475698
2.49928e-06;0.0475661
2.93529e-06;0.0475619
2.83151e-06;0.0475573
2.76523e-06;0.0475528
2.54282e-06;0.0475495
2.34691e-06;0.0475459
2.27402e-06;0.0475433
2.56315e-06;0.0475401
2.69716e-06;0.0475365
3.13565e-06;0.0475321
3.19254e-06;0.047527
3.19058e-06;0.0475217
3.06503e-06;0.0475174
2.57028e-06;0.0475123
2.27023e-06;0.0475095
1.9468e-06;0.047507
1.69647e-06;0.0475053
1.54416e-06;0.047504
1.35427e-06;0.0475029
1.18559e-06;0.0475021
1.09516e-06;0.0475014
9.9273e-07;0.0475008
1.07795e-06;0.0475003
1.29522e-06;0.0474996
1.26909e-06;0.0474987
1.32618e-06;0.0474977
1.43662e-06;0.0474969
1.28404e-06;0.0474959
1.43759e-06;0.0474948
1.53078e-06;0.0474936
1.33586e-06;0.0474926
1.34793e-06;0.0474914
1.43523e-06;0.0474903
1.50709e-06;0.0474892
1.53178e-06;0.0474881
1.57701e-06;0.0474869
1.8684e-06;0.0474854
1.74169e-06;0.0474838
1.6924e-06;0.047482
1.66029e-06;0.0474805
1.57596e-06;0.0474792
2.14075e-06;0.0474771
2.54544e-06;0.0474743
2.24728e-06;0.0474712
1.87993e-06;0.0474692
1.44282e-06;0.0474678
1.62029e-06;0.0474665
1.92262e-06;0.0474649
2.15879e-06;0.0474627
2.7156e-06;0.0474598
2.79729e-06;0.047455
3.53869e-06;0.047449
3.22513e-06;0.0474428
2.56136e-06;0.0474378
2.19e-06;0.0474345
1.72967e-06;0.0474323
1.48901e-06;0.047431
1.35944e-06;0.0474299
1.08197e-06;0.0474291
1.02414e-06;0.0474285
1.00495e-06;0.047428
9.73118e-07;0.0474275
9.64336e-07;0.047427
7.67738e-07;0.0474266
8.33608e-07;0.0474263
9.08292e-07;0.0474259
8.62646e-07;0.0474255
8.09316e-07;0.0474251
8.50432e-07;0.0474247
9.45906e-07;0.0474243
1.24775e-06;0.0474238
1.3727e-06;0.0474229
1.72893e-06;0.0474217
2.10451e-06;0.0474195
2.53489e-06;0.0474169
2.91721e-06;0.0474126
2.96006e-06;0.0474076
3.39222e-06;0.0474026
3.02162e-06;0.0473979
2.4372e-06;0.0473937
1.90947e-06;0.0473914
1.46156e-06;0.0473896
1.30202e-06;0.0473886
1.22688e-06;0.0473877
1.13098e-06;0.047387
1.11222e-06;0.0473864
1.00225e-06;0.0473858
8.7583e-07;0.0473852
9.24695e-07;0.0473849
7.40033e-07;0.0473845
6.70605e-07;0.0473842
6.83087e-07;0.047384
7.27974e-07;0.0473838
7.54738e-07;0.0473835
1.05809e-06;0.047383
1.24451e-06;0.0473823
1.80646e-06;0.047381
1.83314e-06;0.0473792
1.98428e-06;0.0473772
1.65193e-06;0.0473754
1.76673e-06;0.047374
1.89937e-06;0.0473724
2.1729e-06;0.04737
2.3426e-06;0.0473675
2.2584e-06;0.0473644
2.21141e-06;0.0473612
2.98526e-06;0.0473579
3.03033e-06;0.0473535
3.39519e-06;0.047347
3.5104e-06;0.047341
2.91052e-06;0.0473347
2.61304e-06;0.0473309
1.76048e-06;0.0473281
1.51927e-06;0.0473267
1.22336e-06;0.0473257
1.08367e-06;0.0473249
9.27227e-07;0.0473244
7.89414e-07;0.047324
7.07681e-07;0.0473237
8.08275e-07;0.0473234
7.9431e-07;0.0473231
9.1795e-07;0.0473227
8.21984e-07;0.0473223
8.88675e-07;0.0473219
1.15106e-06;0.0473214
1.2702e-06;0.0473206
1.58348e-06;0.0473195
1.57188e-06;0.0473183
1.38713e-06;0.0473168
1.69786e-06;0.0473154
1.73921e-06;0.047314
2.04258e-06;0.0473118
2.618e-06;0.0473086
3.16544e-06;0.0473043
2.89461e-06;0.0472997
2.86829e-06;0.0472948
2.60978e-06;0.0472916
2.83024e-06;0.0472876
3.0897e-06;0.0472827
3.48833e-06;0.0472766
2.89227e-06;0.0472719
2.06355e-06;0.0472683
1.96791e-06;0.047266
1.81462e-06;0.0472639
1.45304e-06;0.0472623
1.0905e-06;0.0472613
8.45872e-07;0.0472609
8.03796e-07;0.0472606
9.10575e-07;0.0472602
9.87295e-07;0.0472597
1.10441e-06;0.0472591
9.55821e-07;0.0472586
1.06285e-06;0.0472581
1.10832e-06;0.0472575
1.19035e-06;0.0472567
1.28258e-06;0.0472559
1.71971e-06;0.0472549
2.04192e-06;0.0472531
2.78122e-06;0.0472496
2.84838e-06;0.0472453
2.71224e-06;0.0472413
2.65938e-06;0.0472374
3.24909e-06;0.0472318
3.52792e-06;0.047226
2.89424e-06;0.0472198
2.6308e-06;0.0472159
2.40406e-06;0.0472129
2.50471e-06;0.0472098
2.29735e-06;0.0472071
2.34428e-06;0.0472039
2.24814e-06;0.0472012
2.56171e-06;0.0471978
2.41736e-06;0.0471949
2.1763e-06;0.047192
1.83315e-06;0.04719
1.72536e-06;0.0471882
1.54512e-06;0.0471871
1.45176e-06;0.0471857
1.23025e-06;0.0471849
1.04101e-06;0.0471842
1.03763e-06;0.0471836
1.2046e-06;0.0471828
1.76304e-06;0.0471818
1.88798e-06;0.04718
2.15441e-06;0.0471779
1.90381e-06;0.0471756
1.78174e-06;0.0471738
1.51504e-06;0.0471722
1.7723e-06;0.0471708
1.75731e-06;0.0471693
1.83667e-06;0.0471676
1.59096e-06;0.0471657
1.78608e-06;0.0471641
1.58454e-06;0.0471629
1.47221e-06;0.0471615
1.6059e-06;0.0471603
1.62645e-06;0.0471591
1.71196e-06;0.0471575
2.17378e-06;0.0471558
2.71681e-06;0.0471525
3.8968e-06;0.0471461
4.35039e-06;0.0471375
4.97763e-06;0.0471251
4.6842e-06;0.0471131
3.85873e-06;0.0471027
4.24987e-06;0.0470953
3.61359e-06;0.0470874
3.65732e-06;0.0470801
3.18276e-06;0.0470741
2.81995e-06;0.0470693
2.37713e-06;0.047066
1.70954e-06;0.0470637
1.44841e-06;0.0470624
1.38057e-06;0.0470614
1.47269e-06;0.0470603
1.56612e-06;0.0470592
1.41774e-06;0.047058
1.29203e-06;0.047057
1.09878e-06;0.0470563
1.07119e-06;0.0470556
1.22657e-06;0.0470549
1.47132e-06;0.0470539
1.54334e-06;0.0470528
1.7755e-06;0.0470513
2.16298e-06;0.0470492
2.23448e-06;0.0470469
2.29955e-06;0.0470439
2.37848e-06;0.047041
2.20346e-06;0.0470383
2.16821e-06;0.0470358
2.09208e-06;0.0470334
2.86534e-06;0.0470304
3.62183e-06;0.0470251
4.10573e-06;0.0470172
4.05548e-06;0.0470079
4.43381e-06;0.0469977
4.85342e-06;0.046987
4.84769e-06;0.0469744
3.98664e-06;0.0469629
4.11278e-06;0.0469545
3.34063e-06;0.0469471
3.19773e-06;0.0469414
2.61137e-06;0.0469371
2.13285e-06;0.0469338
1.71197e-06;0.0469322
1.64922e-06;0.0469306
1.42217e-06;0.0469293
1.15217e-06;0.0469284
9.0019e-07;0.0469279
1.10404e-06;0.0469274
1.26664e-06;0.0469267
1.60991e-06;0.0469255
1.55724e-06;0.0469243
1.69256e-06;0.0469228
1.76909e-06;0.0469213
2.39403e-06;0.0469189
3.03813e-06;0.0469156
3.59981e-06;0.0469086
3.79176e-06;0.0469015
3.95452e-06;0.0468943
3.86009e-06;0.0468871
4.10629e-06;0.0468762
4.51002e-06;0.0468651
4.28288e-06;0.0468541
4.36247e-06;0.0468423
4.56153e-06;0.0468319
4.26195e-06;0.0468224
4.59688e-06;0.0468101
4.5546e-06;0.0467978
3.71227e-06;0.0467872
2.84047e-06;0.0467812
1.84694e-06;0.0467785
1.36723e-06;0.046777
1.18283e-06;0.0467763
1.03571e-06;0.0467756
1.11515e-06;0.0467749
1.47014e-06;0.046774
1.76691e-06;0.0467727
1.9246e-06;0.0467707
2.08481e-06;0.0467686
2.55404e-06;0.0467656
3.69039e-06;0.0467601
4.51151e-06;0.0467505
4.2205e-06;0.0467415
3.37529e-06;0.0467336
3.06831e-06;0.0467283
2.80355e-06;0.0467232
2.94508e-06;0.0467188
2.93798e-06;0.0467144
3.28753e-06;0.0467093
3.69674e-06;0.0467035
4.38738e-06;0.0466957
6.41021e-06;0.0466792
6.83631e-06;0.0466555
7.13265e-06;0.0466303
5.60187e-06;0.0466092
5.00292e-06;0.046593
3.40757e-06;0.0465842
2.10493e-06;0.0465794
1.38987e-06;0.0465781
1.25112e-06;0.046577
1.321e-06;0.0465762
1.39421e-06;0.0465751
1.34391e-06;0.0465741
1.42881e-06;0.0465731
1.67757e-06;0.0465718
2.42444e-06;0.0465693
2.84671e-06;0.0465657
3.78518e-06;0.0465584
5.29585e-06;0.0465479
6.08439e-06;0.0465279
6.79091e-06;0.0465074
6.17537e-06;0.0464871
5.2291e-06;0.0464693
5.54533e-06;0.0464538
5.1919e-06;0.0464392
4.54979e-06;0.0464233
3.75249e-06;0.0464142
3.09273e-06;0.0464072
2.83886e-06;0.0464027
2.82657e-06;0.0463986
2.58918e-06;0.0463947
2.24854e-06;0.0463914
2.19189e-06;0.0463887
2.70802e-06;0.0463858
2.93812e-06;0.046382
2.89233e-06;0.0463772
2.23191e-06;0.0463736
1.92717e-06;0.0463709
1.70262e-06;0.0463689
1.66504e-06;0.0463675
1.63174e-06;0.0463661
1.97004e-06;0.0463645
2.04598e-06;0.0463623
2.18509e-06;0.0463596
1.80443e-06;0.0463578
1.59125e-06;0.0463562
1.65606e-06;0.0463548
2.05745e-06;0.046353
2.67095e-06;0.0463494
2.83306e-06;0.0463449
2.78278e-06;0.0463413
2.87006e-06;0.0463371
3.84372e-06;0.0463308
5.55537e-06;0.0463188
6.41146e-06;0.046297
6.61466e-06;0.0462737
6.32711e-06;0.0462502
7.08399e-06;0.0462295
6.51716e-06;0.0462036
5.13957e-06;0.0461831
3.86266e-06;0.0461719
3.02954e-06;0.0461662
1.96135e-06;0.0461622
1.57339e-06;0.0461607
1.31869e-06;0.0461597
1.28877e-06;0.0461589
1.53996e-06;0.0461578
1.91804e-06;0.0461562
2.00344e-06;0.0461538
1.84087e-06;0.0461517
1.63179e-06;0.04615
1.86655e-06;0.0461487
2.00354e-06;0.0461467
2.27546e-06;0.0461442
2.5921e-06;0.0461406
3.03353e-06;0.0461364
3.19597e-06;0.0461314
3.86539e-06;0.0461255
4.67721e-06;0.0461145
5.19077e-06;0.0461021
5.36991e-06;0.0460885
5.26672e-06;0.0460719
4.71651e-06;0.0460546
3.31527e-06;0.0460444
2.88503e-06;0.0460389
3.09632e-06;0.0460344
3.04735e-06;0.0460289
2.72795e-06;0.046024
2.67943e-06;0.0460197
2.95323e-06;0.0460158
3.27835e-06;0.0460107
3.38916e-06;0.0460042
3.27132e-06;0.0459965
3.21299e-06;0.0459896
2.93967e-06;0.0459839
2.46716e-06;0.0459796
2.1204e-06;0.0459766
2.03495e-06;0.0459741
2.06579e-06;0.0459721
2.18009e-06;0.0459698
2.18941e-06;0.0459673
2.25844e-06;0.0459647
1.95551e-06;0.0459624
1.77735e-06;0.0459602
1.68663e-06;0.0459586
1.51349e-06;0.0459573
1.41148e-06;0.0459562
1.42338e-06;0.0459552
1.30735e-06;0.0459543
1.77335e-06;0.0459528
2.01159e-06;0.0459512
2.17912e-06;0.0459485
2.33546e-06;0.0459461
2.76272e-06;0.0459425
2.81798e-06;0.0459386
3.87107e-06;0.0459314
4.78396e-06;0.0459229
5.57148e-06;0.0459084
6.02834e-06;0.0458896
5.01556e-06;0.0458695
4.08911e-06;0.0458588
2.91807e-06;0.0458523
2.44407e-06;0.0458483
2.31497e-06;0.0458456
1.76513e-06;0.0458434
1.36804e-06;0.0458418
1.16224e-06;0.0458409
1.10572e-06;0.0458402
1.02117e-06;0.0458396
9.82995e-07;0.0458391
9.60693e-07;0.0458386
1.12301e-06;0.045838
1.14434e-06;0.0458373
1.32452e-06;0.0458365
1.80699e-06;0.0458351
2.23629e-06;0.0458329
2.38336e-06;0.04583
2.22255e-06;0.0458271
1.87193e-06;0.0458247
1.72307e-06;0.0458229
1.96074e-06;0.0458213
2.28895e-06;0.0458189
2.71524e-06;0.0458153
2.69827e-06;0.045811
2.74546e-06;0.045807
2.73933e-06;0.0458028
3.35271e-06;0.0457981
3.75408e-06;0.0457911
4.18483e-06;0.0457826
3.85657e-06;0.045774
3.61925e-06;0.0457651
2.84437e-06;0.0457595
1.81806e-06;0.0457566
1.3698e-06;0.0457553
1.21122e-06;0.0457545
9.90306e-07;0.0457537
8.57351e-07;0.0457532
8.2976e-07;0.0457528
1.07625e-06;0.0457523
1.63457e-06;0.0457514
1.92269e-06;0.0457498
2.01532e-06;0.0457475
1.84995e-06;0.0457454
1.63928e-06;0.0457439
1.54425e-06;0.0457426
1.35619e-06;0.0457414
1.2199e-06;0.0457404
1.39464e-06;0.0457396
1.4242e-06;0.0457383
1.60355e-06;0.0457369
1.80804e-06;0.0457352
2.0987e-06;0.0457334
2.95755e-06;0.04573
4.15384e-06;0.0457237
5.39933e-06;0.0457075
4.83142e-06;0.0456938
3.40266e-06;0.0456851
2.67925e-06;0.0456805
2.55016e-06;0.0456763
2.32402e-06;0.0456734
2.06064e-06;0.045671
1.49431e-06;0.0456691
1.24762e-06;0.0456678
1.20204e-06;0.045667
9.99877e-07;0.0456663
8.94669e-07;0.0456659
7.36529e-07;0.0456655
7.27478e-07;0.0456652
9.19568e-07;0.0456648
1.0557e-06;0.0456643
1.26038e-06;0.0456635
1.72594e-06;0.0456623
2.3592e-06;0.0456596
2.7614e-06;0.0456558
2.35022e-06;0.045652
1.72654e-06;0.04565
1.43213e-06;0.0456486
1.40028e-06;0.0456474
1.5709e-06;0.0456461
1.6971e-06;0.0456447
1.95715e-06;0.0456431
2.14629e-06;0.0456409
2.47708e-06;0.0456377
2.20192e-06;0.0456348
1.7263e-06;0.0456325
1.70347e-06;0.0456309
1.90309e-06;0.0456291
2.01246e-06;0.045627
1.85806e-06;0.0456251
2.0391e-06;0.0456232
2.29778e-06;0.0456207
2.47074e-06;0.0456177
1.94841e-06;0.045615
1.56603e-06;0.0456131
1.43028e-06;0.0456119
1.54505e-06;0.0456109
1.40733e-06;0.0456096
1.37477e-06;0.0456085
1.24169e-06;0.0456074
1.2719e-06;0.0456066
9.84854e-07;0.045606
1.11895e-06;0.0456052
1.1796e-06;0.0456046
1.4637e-06;0.0456037
1.56677e-06;0.0456025
1.63099e-06;0.0456011
1.47171e-06;0.0455998
1.324e-06;0.0455989
1.27286e-06;0.0455979
1.20516e-06;0.045597
1.19816e-06;0.0455961
1.11945e-06;0.0455954
1.33905e-06;0.0455946
1.392e-06;0.0455937
1.67307e-06;0.0455922
1.67488e-06;0.0455905
1.69492e-06;0.0455888
1.62572e-06;0.0455875
1.58473e-06;0.0455862
1.55025e-06;0.0455848
1.46568e-06;0.0455834
1.1801e-06;0.0455825
9.8255e-07;0.0455819
9.2012e-07;0.0455813
1.08107e-06;0.0455808
1.19739e-06;0.0455801
1.91528e-06;0.0455786
2.15125e-06;0.0455762
2.3232e-06;0.0455729
2.02796e-06;0.0455708
1.78648e-06;0.0455682
1.54274e-06;0.0455668
1.34238e-06;0.0455655
1.4649e-06;0.0455644
1.46371e-06;0.0455633
1.37971e-06;0.0455622
1.47238e-06;0.0455611
1.37147e-06;0.0455601
1.70737e-06;0.0455588
1.94668e-06;0.045557
2.06244e-06;0.0455541
1.89668e-06;0.0455521
2.16098e-06;0.0455501
2.10483e-06;0.0455479
1.83074e-06;0.045545
1.50829e-06;0.0455434
1.33233e-06;0.0455423
1.13575e-06;0.0455415
9.55968e-07;0.0455409
7.67725e-07;0.0455404
7.44368e-07;0.0455401
6.22433e-07;0.0455398
5.49768e-07;0.0455396
5.36156e-07;0.0455395
5.81104e-07;0.0455393
7.01647e-07;0.0455391
8.99269e-07;0.0455388
1.15208e-06;0.0455383
1.35999e-06;0.0455372
1.56996e-06;0.0455362
1.59108e-06;0.0455348
1.83634e-06;0.045533
2.20067e-06;0.045531
2.33428e-06;0.0455282
2.38694e-06;0.0455254
2.35467e-06;0.0455222
2.78306e-06;0.0455183
2.78888e-06;0.0455143
1.86862e-06;0.0455112
1.25401e-06;0.0455099
9.70132e-07;0.0455093
8.14866e-07;0.0455089
6.60965e-07;0.0455086
5.28504e-07;0.0455084
4.00268e-07;0.0455083
3.98331e-07;0.0455082
4.32668e-07;0.0455081
5.76161e-07;0.045508
6.81065e-07;0.0455077
9.57584e-07;0.0455073
1.53958e-06;0.0455064
1.87465e-06;0.0455049
1.96716e-06;0.0455027
2.07466e-06;0.0455004
1.99623e-06;0.0454979
1.71628e-06;0.0454959
1.24506e-06;0.0454947
9.01079e-07;0.0454941
6.37933e-07;0.0454938
5.42671e-07;0.0454937
5.96157e-07;0.0454935
7.55417e-07;0.0454933
9.41701e-07;0.0454927
9.41291e-07;0.0454922
8.57897e-07;0.0454917
8.86938e-07;0.0454914
9.88127e-07;0.0454909
9.73647e-07;0.0454904
1.03072e-06;0.0454897
1.43616e-06;0.0454889
1.59408e-06;0.0454877
1.69188e-06;0.0454862
1.39387e-06;0.045485
1.2416e-06;0.0454841
1.06817e-06;0.0454833
9.13785e-07;0.0454827
7.18806e-07;0.0454824
6.58067e-07;0.0454821
6.1048e-07;0.0454819
6.37847e-07;0.0454817
5.79007e-07;0.0454815
4.57223e-07;0.0454813
4.36068e-07;0.0454812
4.26964e-07;0.0454811
5.11166e-07;0.045481
5.34267e-07;0.0454809
6.51539e-07;0.0454807
7.21908e-07;0.0454805
8.05132e-07;0.0454801
8.53167e-07;0.0454797
9.77616e-07;0.0454792
1.10049e-06;0.0454786
1.19382e-06;0.0454778
1.29957e-06;0.0454769
1.25329e-06;0.0454761
1.0769e-06;0.0454752
1.10676e-06;0.0454745
1.02953e-06;0.045474
1.1189e-06;0.0454734
1.04092e-06;0.0454727
1.12692e-06;0.0454721
1.19066e-06;0.0454714
1.15092e-06;0.0454705
1.14691e-06;0.0454697
1.09654e-06;0.045469
1.15669e-06;0.0454683
1.09075e-06;0.0454677
1.22885e-06;0.0454669
1.16728e-06;0.0454662
1.05381e-06;0.0454654
1.01213e-06;0.0454649
9.9566e-07;0.0454643
9.01253e-07;0.0454638
7.06827e-07;0.0454635
6.23564e-07;0.0454632
5.48108e-07;0.045463
5.07418e-07;0.0454629
4.93276e-07;0.0454627
5.90943e-07;0.0454626
6.8227e-07;0.0454623
6.21375e-07;0.0454621
4.74315e-07;0.0454619
4.25991e-07;0.0454618
4.07844e-07;0.0454617
3.83182e-07;0.0454617
4.33504e-07;0.0454616
6.36518e-07;0.0454614
9.54263e-07;0.0454611
1.11008e-06;0.0454604
9.92128e-07;0.0454599
8.66597e-07;0.0454593
8.37243e-07;0.045459
7.71901e-07;0.0454586
8.12893e-07;0.0454582
9.07529e-07;0.0454578
9.25341e-07;0.0454573
1.01773e-06;0.0454568
8.75385e-07;0.0454562
7.73723e-07;0.0454558
6.57664e-07;0.0454556
7.55365e-07;0.0454552
8.06742e-07;0.0454549
8.04134e-07;0.0454545
9.11746e-07;0.0454541
1.22924e-06;0.0454534
1.27815e-06;0.0454526
1.38184e-06;0.0454514
1.1525e-06;0.0454505
8.97456e-07;0.0454499
8.54237e-07;0.0454495
7.26068e-07;0.0454492
6.14802e-07;0.0454489
5.89595e-07;0.0454487
5.12373e-07;0.0454486
4.60169e-07;0.0454484
4.55761e-07;0.0454483
3.92496e-07;0.0454482
4.01258e-07;0.0454481
5.02549e-07;0.045448
4.86347e-07;0.0454479
4.43508e-07;0.0454478
3.95878e-07;0.0454477
4.2497e-07;0.0454476
4.0759e-07;0.0454475
4.77702e-07;0.0454474
5.68082e-07;0.0454472
7.21528e-07;0.045447
9.0237e-07;0.0454466
1.05163e-06;0.0454461
1.23511e-06;0.0454454
1.24777e-06;0.0454446
1.16447e-06;0.0454438
1.32432e-06;0.045443
1.34635e-06;0.0454418
1.48707e-06;0.0454407
1.22709e-06;0.0454398
1.15092e-06;0.0454389
9.15914e-07;0.0454384
7.16482e-07;0.045438
6.40419e-07;0.0454377
5.47642e-07;0.0454375
4.95841e-07;0.0454374
4.47105e-07;0.0454373
4.3807e-07;0.0454372
4.34164e-07;0.0454371
3.97355e-07;0.045437
3.59712e-07;0.0454369
3.14766e-07;0.0454368
3.72295e-07;0.0454368
3.41766e-07;0.0454367
3.55545e-07;0.0454366
3.00446e-07;0.0454366
3.48108e-07;0.0454365
4.19352e-07;0.0454364
5.07698e-07;0.0454363
7.17309e-07;0.0454361
9.42778e-07;0.0454357
1.18592e-06;0.0454352
1.29172e-06;0.0454344
1.11952e-06;0.0454334
1.06346e-06;0.0454328
1.14423e-06;0.0454321
1.52209e-06;0.0454311
1.25524e-06;0.04543
9.55457e-07;0.0454294
8.27746e-07;0.045429
8.39009e-07;0.0454286
8.0707e-07;0.0454282
5.64694e-07;0.045428
4.41546e-07;0.0454278
4.20558e-07;0.0454277
5.42255e-07;0.0454276
5.39479e-07;0.0454274
4.90641e-07;0.0454273
3.8492e-07;0.0454272
3.23608e-07;0.0454271
3.24479e-07;0.045427
3.64735e-07;0.045427
4.21713e-07;0.0454269
4.70138e-07;0.0454268
4.48526e-07;0.0454267
4.337e-07;0.0454265
4.42397e-07;0.0454264
4.20577e-07;0.0454264
4.20391e-07;0.0454263
5.87656e-07;0.0454261
7.9302e-07;0.0454259
9.52611e-07;0.0454255
1.11924e-06;0.0454248
1.32995e-06;0.045424
1.67644e-06;0.0454227
1.33924e-06;0.0454214
1.10602e-06;0.0454204
9.75847e-07;0.0454199
8.16195e-07;0.0454194
6.24075e-07;0.0454191
4.27539e-07;0.0454189
3.94812e-07;0.0454188
3.43214e-07;0.0454188
3.87642e-07;0.0454187
